date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,windturbines_mw
2011-09-30,17.2,9.6,25.8,0.0,0.0,133.3,7.1,23.5,1027.3,648,20532.0
2011-10-01,16.9,9.4,26.4,0.0,0.0,101.7,4.9,14.5,1026.6,644,98837.0
2011-10-02,16.8,9.4,25.3,0.0,0.0,167.0,4.9,15.2,1024.3,620,215779.0
2011-10-03,17.2,10.3,23.6,0.0,0.0,194.7,9.7,24.5,1019.9,364,456334.0
2011-10-04,17.3,13.4,21.4,0.1,0.0,229.3,14.5,40.1,1017.7,228,107643.0
2011-10-05,16.3,13.3,18.8,0.4,0.0,240.3,16.7,42.3,1017.2,36,70157.0
2011-10-06,14.3,7.8,18.7,4.7,0.0,227.0,22.1,64.4,1007.1,84,46239.0
2011-10-07,9.4,6.7,13.9,2.8,0.0,247.3,17.0,43.7,1007.5,200,43690.0
2011-10-08,8.8,4.7,12.2,2.9,0.0,283.0,17.9,52.0,1010.6,222,347020.0
2011-10-09,8.4,2.7,12.9,5.2,0.0,219.0,13.4,39.7,1017.9,322,42298.0
2011-10-10,14.4,10.7,17.2,5.8,0.0,245.7,20.0,50.2,1011.2,20,419064.0
2011-10-11,13.6,11.2,15.9,4.7,0.0,259.3,19.0,52.6,1012.2,6,115129.0
2011-10-12,10.8,6.3,14.2,4.5,0.0,288.7,14.2,42.5,1017.1,276,430096.0
2011-10-13,8.6,3.5,14.4,0.0,0.0,232.0,8.8,24.8,1027.7,478,96489.0
2011-10-14,6.2,0.1,12.4,0.0,0.0,54.0,6.4,24.6,1034.3,472,20460.0
2011-10-15,5.8,-0.3,12.5,0.0,0.0,110.0,9.1,25.8,1032.3,586,46147.0
2011-10-16,7.4,1.0,13.6,0.0,0.0,128.7,11.3,32.0,1027.0,584,146681.0
2011-10-17,8.4,1.9,13.7,0.0,0.0,160.7,10.4,25.9,1020.8,350,109552.0
2011-10-18,9.3,5.7,14.5,2.9,0.0,201.0,18.4,56.0,1009.2,72,345339.0
2011-10-19,8.4,5.1,12.6,0.7,0.0,227.3,18.1,52.9,1012.4,316,313961.0
2011-10-20,5.7,1.8,9.8,0.2,0.0,246.7,12.1,34.4,1022.1,178,235524.0
2011-10-21,5.3,0.3,11.2,0.0,0.0,193.7,10.3,27.3,1027.3,362,86909.0
2011-10-22,5.5,0.7,11.5,0.0,0.0,134.3,11.8,31.7,1024.8,530,88913.0
2011-10-23,6.0,1.6,12.0,0.0,0.0,124.0,15.2,33.0,1020.4,550,161037.0
2011-10-24,7.4,3.4,10.7,0.0,0.0,112.7,22.2,49.4,1015.3,206,369166.0
2011-10-25,9.8,7.8,11.8,0.4,0.0,107.7,19.5,43.6,1010.2,186,359493.0
2011-10-26,10.2,6.8,13.6,0.4,0.0,143.7,11.7,33.2,1013.3,106,95154.0
2011-10-27,9.4,4.7,13.6,0.0,0.0,113.3,12.3,38.6,1018.3,254,49896.0
2011-10-28,11.6,7.7,15.6,0.1,0.0,162.3,8.9,22.2,1022.8,204,43536.0
2011-10-29,11.6,7.8,15.9,0.0,0.0,134.7,8.2,22.2,1024.7,200,32998.0
2011-10-30,12.4,9.2,15.7,0.0,0.0,173.0,8.7,21.0,1021.2,88,86009.0
2011-10-31,12.2,8.4,16.1,0.0,0.0,162.7,8.3,20.2,1020.1,70,37809.0
2011-11-01,10.8,7.9,13.8,0.4,0.0,133.3,14.0,31.7,1016.2,324,183018.0
2011-11-02,9.9,7.1,13.7,0.0,0.0,141.3,10.9,25.6,1014.4,162,345563.0
2011-11-03,10.3,7.3,14.7,0.5,0.0,125.7,14.7,32.8,1007.7,176,406069.0
2011-11-04,9.7,6.5,14.3,0.0,0.0,121.7,13.6,31.7,1006.8,186,73158.0
2011-11-05,9.3,5.9,13.3,0.0,0.0,101.7,10.9,28.0,1009.4,186,43014.0
2011-11-06,8.3,4.3,12.9,0.0,0.0,165.7,9.0,25.8,1015.5,232,43269.0
2011-11-07,8.0,4.9,10.8,0.0,0.0,41.3,11.5,26.4,1020.3,140,33161.0
2011-11-08,7.5,3.0,12.0,0.0,0.0,98.0,10.8,25.8,1020.6,288,340607.0
2011-11-09,5.6,2.3,8.2,0.0,0.0,101.7,10.0,23.2,1022.9,156,132488.0
2011-11-10,4.7,2.6,6.3,0.0,0.0,105.7,15.9,39.5,1025.8,0,431937.0
2011-11-11,3.8,1.3,6.1,0.0,0.0,113.7,19.7,41.9,1028.7,198,249434.0
2011-11-12,2.9,-0.2,7.6,0.0,0.0,111.7,12.9,29.5,1032.9,448,245100.0
2011-11-13,2.6,-2.2,8.4,0.0,0.0,96.3,8.3,20.6,1033.9,360,24309.0
2011-11-14,1.5,-2.5,6.2,0.0,0.0,90.7,8.4,25.1,1028.1,304,12289.0
2011-11-15,2.2,-0.3,5.1,0.0,0.0,101.0,10.3,24.6,1025.3,152,9412.0
2011-11-16,2.4,-1.1,5.8,0.0,0.0,116.7,14.0,35.6,1024.5,250,40030.0
2011-11-17,1.5,-1.2,3.8,0.0,0.0,170.7,10.8,25.4,1023.0,108,41832.0
2011-11-18,5.0,2.8,6.7,0.0,0.0,161.0,7.3,15.5,1023.5,4,18596.0
2011-11-19,7.0,4.6,9.9,0.0,0.0,135.0,7.1,18.6,1021.9,90,15404.0
2011-11-20,6.0,2.4,9.2,0.0,0.0,117.7,6.6,16.1,1021.8,64,22346.0
2011-11-21,3.7,0.6,8.1,0.0,0.0,102.7,9.6,24.6,1019.7,388,59181.0
2011-11-22,3.3,-0.3,6.9,0.0,0.0,119.7,9.1,20.7,1020.8,152,62595.0
2011-11-23,3.3,0.3,6.0,0.0,0.0,137.3,6.5,16.6,1026.7,56,28371.0
2011-11-24,6.1,3.0,9.4,0.0,0.0,183.7,10.1,23.5,1030.1,68,107765.0
2011-11-25,5.6,2.3,8.7,1.0,0.0,190.7,16.1,41.2,1023.7,196,318328.0
2011-11-26,7.2,4.1,10.2,0.2,0.0,227.0,20.0,48.0,1023.8,96,518460.0
2011-11-27,8.7,5.8,10.8,1.6,0.0,233.0,26.3,63.6,1015.7,0,722989.0
2011-11-28,5.0,0.5,9.1,0.0,0.0,199.7,13.3,36.3,1025.5,394,256734.0
2011-11-29,3.8,0.3,8.4,0.0,0.0,158.0,14.5,38.4,1018.3,256,241505.0
2011-11-30,6.7,2.6,10.1,0.0,0.0,214.7,15.2,37.9,1022.8,316,275372.0
2011-12-01,7.0,2.2,10.7,5.3,0.0,173.0,17.3,40.6,1014.9,10,362239.0
2011-12-02,7.5,3.5,11.8,1.3,0.0,240.7,16.8,43.7,1008.7,4,141579.0
2011-12-03,6.0,2.8,8.4,6.5,0.0,211.7,23.8,58.4,1004.1,22,123433.0
2011-12-04,6.8,4.3,8.5,5.5,0.0,232.7,19.5,51.4,996.8,2,572693.0
2011-12-05,3.7,1.0,6.0,8.2,0.0,250.7,20.3,49.7,997.8,62,51744.0
2011-12-06,3.1,1.1,5.2,2.8,3.3,234.3,19.1,47.6,1002.9,38,15330.0
2011-12-07,4.1,1.6,6.4,9.1,0.0,229.3,21.7,67.7,999.9,32,44776.0
2011-12-08,5.6,2.4,8.9,5.8,0.0,237.3,22.9,59.3,1011.4,84,135664.0
2011-12-09,5.6,2.1,9.6,2.5,0.0,237.7,25.0,60.6,1004.2,160,302299.0
2011-12-10,2.6,0.1,5.0,4.4,0.0,239.0,16.1,43.4,1011.0,150,227115.0
2011-12-11,2.0,-0.4,4.6,0.5,0.0,181.7,14.2,30.8,1014.1,102,137728.0
2011-12-12,4.5,0.7,7.4,2.4,0.0,185.3,16.0,42.0,1006.1,40,344012.0
2011-12-13,6.0,3.0,9.1,1.6,0.0,193.3,25.3,64.3,999.6,0,594501.0
2011-12-14,5.8,3.3,8.8,3.4,0.0,203.3,21.1,57.7,999.0,24,459749.0
2011-12-15,5.2,2.8,6.8,2.4,0.0,199.3,20.2,51.1,1002.4,24,418149.0
2011-12-16,3.9,1.1,8.1,14.2,0.0,156.3,24.1,63.4,981.7,0,585366.0
2011-12-17,3.5,1.1,5.7,1.5,0.0,276.3,21.0,51.7,995.5,104,673524.0
2011-12-18,2.2,0.2,4.1,3.4,0.0,258.3,17.7,40.3,1005.2,8,482500.0
2011-12-19,1.8,0.5,3.4,1.5,0.0,221.7,15.5,37.3,1013.9,50,316000.0
2011-12-20,1.6,-0.1,3.5,3.4,20.0,178.3,15.0,36.6,1008.6,54,247748.0
2011-12-21,3.1,0.5,5.1,1.0,0.0,270.3,10.9,38.9,1013.8,56,249163.0
2011-12-22,4.9,1.6,7.4,3.9,0.0,212.3,9.4,22.4,1019.9,0,67849.0
2011-12-23,8.3,6.5,9.5,2.1,0.0,225.0,13.3,30.2,1017.5,0,184579.0
2011-12-24,5.5,2.3,7.8,2.3,0.0,257.7,18.6,59.9,1017.8,76,428603.0
2011-12-25,6.1,2.8,8.8,0.5,0.0,221.7,18.0,38.4,1027.3,0,463700.0
2011-12-26,9.6,8.2,10.6,0.1,0.0,238.3,17.4,36.4,1031.6,0,459529.0
2011-12-27,8.5,6.5,10.1,0.2,0.0,238.3,14.0,41.0,1033.3,0,262634.0
2011-12-28,6.6,5.4,8.0,0.7,0.0,195.0,17.0,42.6,1023.2,90,227109.0
2011-12-29,5.3,3.4,7.1,5.8,0.0,236.0,25.3,63.2,1012.7,50,662753.0
2011-12-30,3.9,1.6,5.6,1.5,0.0,268.3,19.2,55.6,1006.9,90,419511.0
2011-12-31,3.5,0.6,6.5,3.5,0.0,187.0,10.6,28.9,1011.5,50,117981.0
2012-01-01,9.3,5.0,12.4,6.0,0.0,192.7,13.8,44.2,1008.6,0,281094.0
2012-01-02,8.3,3.5,13.1,3.6,0.0,238.3,15.5,47.6,1007.0,0,301460.0
2012-01-03,6.1,2.2,10.5,3.7,0.0,207.3,28.3,75.5,1008.2,74,143772.0
2012-01-04,5.7,4.1,7.4,8.5,0.0,245.7,27.7,63.4,1006.6,44,454667.0
2012-01-05,5.8,3.3,8.0,6.7,0.0,258.0,35.5,89.8,986.6,28,163037.0
2012-01-06,3.7,0.9,5.5,2.0,0.0,294.3,21.1,53.3,1009.4,136,440451.0
2012-01-07,5.3,2.6,7.6,5.1,0.0,254.3,21.1,52.1,1011.0,6,108278.0
2012-01-08,5.6,4.0,7.0,1.5,0.0,284.3,17.7,46.6,1015.6,12,50392.0
2012-01-09,5.4,2.8,8.0,4.1,0.0,259.0,12.7,40.6,1023.3,0,54118.0
2012-01-10,6.2,4.2,8.0,0.0,0.0,271.0,15.3,40.6,1029.0,76,59831.0
2012-01-11,7.8,6.3,9.1,0.4,0.0,251.0,15.6,35.4,1028.6,4,330491.0
2012-01-12,7.5,4.0,9.8,1.6,0.0,246.7,25.9,71.2,1018.1,26,141957.0
2012-01-13,3.9,2.0,5.4,1.4,0.0,292.7,25.0,57.4,1018.9,52,803015.0
2012-01-14,2.3,-2.2,5.0,0.0,0.0,312.3,14.6,33.1,1023.5,202,473564.0
2012-01-15,-1.5,-5.3,2.7,0.0,0.0,253.0,6.2,17.3,1025.8,274,95815.0
2012-01-16,0.2,-4.1,3.4,0.6,0.0,221.7,8.6,22.1,1026.7,146,110649.0
2012-01-17,1.6,-1.3,4.3,0.2,0.0,225.0,11.1,22.3,1027.7,172,173439.0
2012-01-18,1.0,-3.6,4.5,7.3,0.0,200.3,13.9,34.6,1024.9,188,328353.0
2012-01-19,5.1,2.8,7.3,9.0,0.0,238.7,18.1,58.5,1012.5,0,495064.0
2012-01-20,2.8,0.6,4.8,3.7,0.0,265.7,18.1,54.6,1009.3,28,423417.0
2012-01-21,3.9,0.9,7.0,8.0,0.0,238.3,20.4,58.2,1004.0,0,488999.0
2012-01-22,5.0,2.3,7.1,4.8,0.0,270.7,25.8,67.0,1001.2,0,732799.0
2012-01-23,2.7,0.6,4.1,3.2,0.0,247.3,9.6,31.8,1011.4,4,186445.0
2012-01-24,1.8,-1.0,3.5,0.1,3.3,137.7,6.1,15.9,1018.9,20,29342.0
2012-01-25,-0.7,-3.1,2.2,0.0,0.0,91.7,10.9,27.0,1023.8,254,14655.0
2012-01-26,-0.8,-2.9,2.0,0.4,0.0,117.7,19.4,44.3,1022.2,284,216065.0
2012-01-27,-0.6,-2.2,1.4,0.0,3.3,125.0,15.7,33.6,1024.5,76,184862.0
2012-01-28,-1.5,-3.5,0.4,0.1,3.3,87.3,10.2,23.1,1029.9,36,30661.0
2012-01-29,-3.1,-4.3,-1.8,0.0,6.7,64.0,13.0,30.0,1031.9,76,161897.0
2012-01-30,-3.8,-5.7,-1.0,0.0,6.7,95.3,16.9,36.5,1031.0,286,341542.0
2012-01-31,-5.4,-8.2,-3.2,0.0,6.7,81.7,17.4,36.6,1031.1,456,332985.0
2012-02-01,-6.8,-10.3,-2.6,0.0,3.3,57.0,15.6,40.1,1034.9,482,361649.0
2012-02-02,-8.9,-14.5,-4.1,0.3,3.3,33.0,8.3,25.6,1035.8,388,79253.0
2012-02-03,-9.2,-15.1,-4.8,0.0,13.3,208.7,7.8,24.6,1036.3,356,85577.0
2012-02-04,-10.7,-16.3,-4.9,0.0,13.3,230.0,5.3,20.4,1038.9,404,453659.0
2012-02-05,-10.5,-14.3,-6.5,0.0,13.3,114.7,10.4,25.8,1036.1,324,141089.0
2012-02-06,-12.1,-16.4,-7.6,0.0,16.7,87.0,9.2,21.8,1037.8,488,288880.0
2012-02-07,-9.3,-17.1,-4.1,0.1,16.7,42.3,10.2,33.0,1040.2,126,47741.0
2012-02-08,-4.8,-7.8,-1.2,0.0,13.3,38.3,9.9,26.9,1040.1,374,146116.0
2012-02-09,-5.1,-11.1,-1.5,0.2,13.3,17.0,13.3,38.4,1036.1,80,21693.0
2012-02-10,-6.7,-11.2,-2.7,0.0,16.7,65.0,8.4,27.2,1040.8,438,103913.0
2012-02-11,-7.0,-12.8,-3.0,0.1,10.0,70.3,6.6,20.8,1036.6,246,395619.0
2012-02-12,-6.6,-12.8,-2.5,0.1,13.3,163.0,8.9,24.4,1030.4,162,97867.0
2012-02-13,-1.1,-3.8,1.0,0.9,13.3,232.7,7.8,19.3,1020.3,0,38420.0
2012-02-14,0.9,-2.0,3.8,4.0,6.7,229.7,12.2,46.4,1012.2,34,190669.0
2012-02-15,3.2,0.0,5.3,0.2,0.0,304.7,28.2,68.7,1004.7,182,783691.0
2012-02-16,1.7,-2.4,4.7,4.5,0.0,272.7,11.0,30.7,1019.7,174,208598.0
2012-02-17,4.7,2.7,6.5,1.7,0.0,270.0,15.5,39.2,1018.1,14,436473.0
2012-02-18,5.5,2.4,8.1,1.7,0.0,206.7,16.2,39.1,1012.7,0,320234.0
2012-02-19,3.1,-0.0,6.0,0.6,0.0,263.0,19.2,53.3,1013.6,82,517179.0
2012-02-20,1.3,-1.3,5.3,0.5,0.0,239.0,14.5,34.4,1030.5,324,277818.0
2012-02-21,2.8,-0.4,6.1,2.2,3.3,224.0,17.8,38.6,1027.2,12,538762.0
2012-02-22,5.5,1.8,9.7,3.4,0.0,208.3,18.5,40.1,1024.8,246,429747.0
2012-02-23,7.6,4.4,10.8,1.1,0.0,234.0,19.9,43.7,1017.3,98,704878.0
2012-02-24,9.5,5.8,11.7,2.4,0.0,264.0,22.9,55.1,1019.2,0,772397.0
2012-02-25,6.1,3.8,9.1,0.5,0.0,292.7,21.6,54.9,1019.6,132,709225.0
2012-02-26,4.3,-1.5,7.4,0.2,0.0,309.0,12.6,33.6,1022.5,270,248957.0
2012-02-27,3.6,-1.3,7.8,1.4,0.0,241.0,9.6,29.6,1023.6,92,113557.0
2012-02-28,7.9,6.0,10.0,1.1,0.0,267.0,16.7,40.8,1019.2,0,529206.0
2012-02-29,9.2,7.9,10.9,0.2,0.0,278.0,11.3,26.9,1022.9,0,194613.0
2012-03-01,8.6,7.1,10.6,0.0,0.0,227.7,11.6,26.3,1024.4,56,711315.0
2012-03-02,6.7,3.5,8.7,0.0,0.0,253.0,10.4,32.6,1026.9,12,30785.0
2012-03-03,5.6,2.2,9.6,0.5,0.0,116.7,13.4,32.2,1025.8,280,160152.0
2012-03-04,5.6,3.2,9.1,3.9,0.0,114.7,13.9,32.6,1021.8,136,63751.0
2012-03-05,4.3,1.3,8.1,0.0,0.0,127.0,18.4,43.0,1019.0,240,72869.0
2012-03-06,3.1,-1.4,8.1,0.0,0.0,115.0,13.2,30.1,1026.8,508,52975.0
2012-03-07,2.8,-2.3,8.0,6.2,0.0,150.3,14.6,41.2,1020.9,174,20997.0
2012-03-08,4.5,-0.3,8.8,0.9,0.0,278.7,15.5,44.4,1022.9,194,24725.0
2012-03-09,5.5,-1.3,10.9,0.0,0.0,215.3,12.2,31.9,1034.4,320,19632.0
2012-03-10,8.4,6.4,11.1,0.2,0.0,256.0,16.8,43.2,1030.8,58,256643.0
2012-03-11,8.2,6.3,10.6,0.1,0.0,302.3,18.2,39.0,1029.6,40,279936.0
2012-03-12,7.2,5.5,9.1,0.1,0.0,296.7,16.4,37.2,1028.5,2,161675.0
2012-03-13,7.7,6.6,9.2,0.0,0.0,200.3,14.7,34.2,1030.5,0,276562.0
2012-03-14,7.4,4.7,9.5,0.0,0.0,223.3,12.5,31.3,1030.1,72,182035.0
2012-03-15,7.7,2.0,13.2,0.0,0.0,188.3,9.0,24.7,1027.8,350,36676.0
2012-03-16,10.3,1.8,20.2,0.0,0.0,177.7,8.9,26.4,1020.0,598,121618.0
2012-03-17,10.2,4.2,16.3,0.4,0.0,201.3,9.0,31.1,1015.5,332,119258.0
2012-03-18,8.8,4.1,13.3,1.1,0.0,223.7,14.3,51.7,1014.0,128,196400.0
2012-03-19,6.4,1.9,11.1,0.0,0.0,299.0,16.9,40.3,1027.0,440,370101.0
2012-03-20,7.2,0.4,13.3,0.0,0.0,214.7,13.4,33.0,1032.9,314,261746.0
2012-03-21,9.8,3.3,14.9,0.0,0.0,213.3,10.1,26.0,1034.5,254,120375.0
2012-03-22,10.8,3.1,17.8,0.0,0.0,243.0,6.4,24.2,1032.0,604,32916.0
2012-03-23,11.5,2.4,19.1,0.0,0.0,144.3,5.6,20.3,1027.5,658,14071.0
2012-03-24,10.8,2.9,17.8,0.0,0.0,216.3,8.5,28.1,1026.5,644,43686.0
2012-03-25,9.6,2.8,17.8,0.0,0.0,217.7,10.4,29.3,1030.1,560,94216.0
2012-03-26,8.3,0.9,15.2,0.0,0.0,193.3,8.9,26.1,1034.0,490,28935.0
2012-03-27,10.1,3.0,17.8,0.0,0.0,309.0,12.1,31.2,1031.0,540,206512.0
2012-03-28,11.2,4.1,18.6,0.0,0.0,282.7,16.4,49.5,1025.9,606,395085.0
2012-03-29,8.2,5.0,10.9,0.5,0.0,297.0,24.7,55.0,1017.1,54,720096.0
2012-03-30,8.1,6.5,11.1,0.8,0.0,298.3,25.9,61.8,1012.7,58,665493.0
2012-03-31,5.9,-0.1,8.8,0.9,0.0,306.7,25.8,64.5,1009.1,156,773119.0
2012-04-01,4.5,-2.5,9.6,1.2,0.0,283.7,17.9,50.2,1013.6,442,834163.0
2012-04-02,5.8,2.2,9.3,0.9,0.0,263.7,16.0,42.8,1008.7,124,19065.0
2012-04-03,7.0,2.6,11.3,1.8,0.0,76.3,9.8,28.8,1004.9,186,170237.0
2012-04-04,6.1,4.3,7.7,0.9,0.0,128.0,12.7,29.6,1008.9,0,187928.0
2012-04-05,5.2,0.8,8.1,0.0,0.0,52.0,10.0,26.9,1017.6,116,103667.0
2012-04-06,5.0,-0.2,10.4,2.5,0.0,279.0,10.8,36.0,1010.5,404,40792.0
2012-04-07,3.5,0.2,6.7,1.2,0.0,303.3,18.5,46.4,1005.1,148,24148.0
2012-04-08,3.4,-1.7,8.2,1.8,0.0,313.7,10.0,30.3,1012.5,534,20942.0
2012-04-09,6.6,2.2,10.8,4.5,0.0,178.3,16.8,37.3,1003.6,138,20350.0
2012-04-10,11.3,7.4,16.0,1.4,0.0,180.7,18.7,43.9,996.0,80,443373.0
2012-04-11,9.6,4.7,14.3,0.7,0.0,238.3,10.2,32.6,998.1,184,209967.0
2012-04-12,7.3,3.8,11.7,2.6,0.0,135.0,7.4,25.2,1001.9,50,448754.0
2012-04-13,6.5,1.1,11.3,0.0,0.0,209.3,9.6,28.1,1004.0,216,66023.0
2012-04-14,7.6,0.1,13.6,0.0,0.0,55.7,7.8,25.3,1005.2,368,50292.0
2012-04-15,7.9,3.7,11.4,0.0,0.0,241.7,17.0,39.6,1010.1,114,219104.0
2012-04-16,5.7,-0.6,10.0,0.2,0.0,328.0,18.1,49.7,1016.9,488,375273.0
2012-04-17,5.7,-2.2,11.7,0.4,0.0,205.0,14.8,46.9,1009.8,500,150216.0
2012-04-18,8.5,3.9,13.2,0.8,0.0,143.0,16.2,37.8,996.8,338,218002.0
2012-04-19,10.6,4.6,16.5,0.4,0.0,135.0,12.8,42.6,993.0,362,116791.0
2012-04-20,10.5,3.9,16.4,0.4,0.0,173.3,10.6,39.5,995.6,378,54378.0
2012-04-21,9.2,4.6,14.5,3.8,0.0,191.3,11.5,54.6,999.7,324,155106.0
2012-04-22,7.9,3.6,13.3,2.4,0.0,212.3,13.4,45.6,1004.6,244,131777.0
2012-04-23,8.8,2.7,14.4,0.2,0.0,176.0,13.7,43.1,1003.1,328,129475.0
2012-04-24,9.7,5.1,14.7,5.1,0.0,141.3,12.2,36.5,997.3,170,132071.0
2012-04-25,11.0,6.3,15.0,1.2,0.0,205.3,16.4,45.6,1001.0,238,229395.0
2012-04-26,13.5,9.7,17.8,0.0,0.0,186.0,20.8,56.6,1005.7,76,335186.0
2012-04-27,14.8,11.1,20.0,3.3,0.0,209.0,13.5,37.2,1015.0,216,104563.0
2012-04-28,17.5,10.4,25.0,0.6,0.0,78.0,12.0,40.1,1013.8,534,120307.0
2012-04-29,16.5,11.3,22.3,0.0,0.0,120.0,11.9,41.5,1007.8,250,211071.0
2012-04-30,16.7,7.8,23.3,0.6,0.0,141.3,13.1,41.7,1015.9,510,188179.0
2012-05-01,15.9,9.4,23.0,0.0,0.0,150.3,13.0,34.1,1016.3,608,879265.0
2012-05-02,15.8,10.8,21.3,1.8,0.0,136.3,12.7,34.3,1014.4,546,50107.0
2012-05-03,14.3,9.4,19.3,0.2,0.0,269.7,9.5,27.3,1009.9,222,242701.0
2012-05-04,14.4,10.3,19.0,2.7,0.0,229.0,12.0,36.3,1003.8,256,69533.0
2012-05-05,9.9,6.2,12.7,3.2,0.0,338.7,11.5,26.5,1005.5,150,70503.0
2012-05-06,8.0,5.6,10.5,2.2,0.0,139.7,8.3,23.6,1011.5,6,184568.0
2012-05-07,8.6,4.8,11.9,0.5,0.0,165.0,6.7,22.7,1017.8,132,72754.0
2012-05-08,14.0,5.7,20.6,0.0,0.0,135.0,13.1,36.4,1014.1,490,22485.0
2012-05-09,16.6,12.3,20.9,4.7,0.0,176.3,12.2,37.9,1013.1,142,81023.0
2012-05-10,19.5,13.5,24.4,1.6,0.0,182.3,14.4,40.1,1016.6,168,527761.0
2012-05-11,18.9,10.5,24.7,2.9,0.0,239.0,18.6,50.9,1018.4,192,321007.0
2012-05-12,9.6,4.6,13.1,0.0,0.0,302.0,21.3,50.6,1029.3,354,205245.0
2012-05-13,8.2,1.9,13.0,0.0,0.0,191.3,9.8,30.3,1029.4,336,96800.0
2012-05-14,11.3,2.6,17.9,0.4,0.0,172.7,11.6,34.8,1018.4,672,112225.0
2012-05-15,10.0,6.2,14.8,3.4,0.0,207.3,13.1,48.1,1009.1,262,190988.0
2012-05-16,8.4,3.2,12.6,3.5,0.0,290.7,19.1,54.4,1016.8,244,297510.0
2012-05-17,8.6,1.7,14.4,0.4,0.0,220.7,12.8,38.4,1019.9,450,217502.0
2012-05-18,12.6,6.4,18.2,0.1,0.0,125.7,16.2,45.3,1012.9,368,192388.0
2012-05-19,16.8,9.8,23.2,0.0,0.0,133.7,9.2,26.3,1011.9,462,87228.0
2012-05-20,18.9,11.1,26.4,0.1,0.0,85.7,9.8,35.5,1007.7,554,150117.0
2012-05-21,20.0,13.1,26.6,0.0,0.0,150.7,12.7,32.7,1002.2,440,232594.0
2012-05-22,21.4,14.7,28.2,4.6,0.0,139.3,12.5,31.8,1008.3,640,146005.0
2012-05-23,19.9,14.3,26.5,0.0,0.0,143.7,12.5,44.1,1020.3,602,170786.0
2012-05-24,19.1,11.3,25.9,0.0,0.0,57.0,14.4,38.5,1026.7,834,257678.0
2012-05-25,17.7,9.9,24.3,0.0,0.0,62.3,13.0,35.9,1026.3,900,148633.0
2012-05-26,17.9,8.0,24.2,0.5,0.0,68.3,11.1,35.9,1022.9,826,68638.0
2012-05-27,18.0,10.6,24.6,0.0,0.0,72.3,7.6,24.0,1019.2,466,29579.0
2012-05-28,18.8,10.9,25.1,0.0,0.0,207.0,9.7,34.6,1013.6,760,44332.0
2012-05-29,16.5,10.3,21.7,0.0,0.0,296.3,16.9,46.2,1012.6,656,248396.0
2012-05-30,14.3,9.3,18.4,0.0,0.0,304.0,12.7,39.8,1016.3,256,115416.0
2012-05-31,14.2,10.0,19.0,11.3,0.0,250.7,8.9,33.4,1014.7,64,50922.0
2012-06-01,12.5,8.7,15.9,0.5,0.0,301.3,20.3,49.6,1013.5,204,538232.0
2012-06-02,11.2,6.9,16.0,0.2,0.0,299.3,16.3,43.1,1014.1,584,30859.0
2012-06-03,10.4,6.7,13.6,3.4,0.0,210.0,9.5,25.8,1008.6,66,112077.0
2012-06-04,11.3,7.7,16.3,4.3,0.0,258.7,11.6,37.2,1009.7,150,72628.0
2012-06-05,11.1,6.1,15.8,0.1,0.0,287.0,12.8,37.1,1015.2,388,31839.0
2012-06-06,12.0,6.6,16.5,2.9,0.0,141.7,12.0,37.4,1009.2,166,61512.0
2012-06-07,16.8,11.7,21.8,2.6,0.0,164.3,10.8,35.2,1005.1,216,33056.0
2012-06-08,17.7,11.7,22.8,2.5,0.0,214.0,16.1,50.6,1005.4,422,173225.0
2012-06-09,15.1,10.4,19.7,0.0,0.0,231.7,18.0,52.1,1011.3,438,165587.0
2012-06-10,14.8,8.0,19.8,0.1,0.0,209.7,10.3,32.9,1009.8,368,330221.0
2012-06-11,15.3,9.5,20.7,4.1,0.0,93.0,7.4,25.0,1004.1,352,398208.0
2012-06-12,15.6,12.1,19.9,0.3,0.0,158.0,8.3,28.3,1003.2,196,302627.0
2012-06-13,13.9,10.7,17.3,0.2,0.0,308.3,13.2,31.4,1011.7,162,106389.0
2012-06-14,13.3,9.4,17.3,0.0,0.0,228.0,8.9,25.0,1018.6,194,30558.0
2012-06-15,16.3,9.7,21.3,3.0,0.0,140.7,12.0,34.2,1016.0,254,80587.0
2012-06-16,16.7,12.3,20.6,5.8,0.0,195.0,12.8,39.3,1014.5,50,143041.0
2012-06-17,17.2,11.4,22.4,0.0,0.0,220.0,14.0,42.8,1019.3,550,159666.0
2012-06-18,18.6,10.6,27.2,3.5,0.0,139.0,16.2,59.4,1015.6,530,260965.0
2012-06-19,16.7,9.7,21.8,4.8,0.0,205.3,7.4,22.6,1019.8,314,50107.0
2012-06-20,16.8,13.5,20.4,4.2,0.0,161.3,11.8,33.1,1015.4,104,87413.0
2012-06-21,17.1,12.6,21.2,4.1,0.0,76.0,11.8,38.4,1012.1,292,68995.0
2012-06-22,17.5,12.6,22.9,1.2,0.0,222.3,15.4,45.4,1015.8,456,144296.0
2012-06-23,16.6,11.2,22.0,0.2,0.0,235.7,13.2,44.7,1020.9,462,155170.0
2012-06-24,15.5,11.3,19.7,12.5,0.0,188.3,14.9,48.3,1012.8,124,240593.0
2012-06-25,14.3,11.3,18.2,4.9,0.0,258.3,22.5,58.2,1011.5,172,505171.0
2012-06-26,14.3,9.4,18.3,0.0,0.0,280.0,18.6,45.2,1018.3,262,409371.0
2012-06-27,15.2,10.0,19.4,1.5,0.0,213.0,8.4,32.4,1016.9,128,102673.0
